ID,Review Date,Location,Hotel/Restaurant name,Processed_review,Location_Hotel
rn535904883,"Reviewed October 25, 2017 ", Kamala,Cafe del Mar Phuket,great time beach club management lot foreigner awesome staff friendly food great expensive music good dj start pm already good vibe backmore, Kamala_Cafe del Mar Phuket
rn535570956,"Reviewed October 24, 2017 ", Kamala,Cafe del Mar Phuket,really nice beach club hang saltwater pool ocean whatever want get great food menu drinking list staff friendly try good yes need spend money get worth every pennymore, Kamala_Cafe del Mar Phuket
rn535043163,"Reviewed October 22, 2017 ", Kamala,Cafe del Mar Phuket,nice place run russian doubt boss place look kind stupid blond high heal russian model yell local staff good drink food expensive even serve, Kamala_Cafe del Mar Phuket
rn574126331,Reviewed 4 weeks ago , Patong,Da Mario,got sit corner think would nice quiet meal wrong order ice lemon tea basically pour glass homemade ice tea fan work ask could switch, Patong_Da Mario
rn558925321,"Reviewed February 6, 2018 ", Patong,Da Mario,dine many time holiday phuket year visit da mario recent holiday food always high standard service always good well price give serving quite generous staff, Patong_Da Mario
rn481876904,"Reviewed May 5, 2017 ", Patong,Da Mario,eat restaurant tonight father patong many time past year previously favourite italian restaurant discover time close visit food market, Patong_Da Mario
rn477675846,"Reviewed April 21, 2017 ", Patong,Da Mario,locate southern end patong main street next river italian asian restaurant compete popular street food market adjacent also eat garlic calamari sweet sour prawn cook, Patong_Da Mario
rn468841506,"Reviewed March 20, 2017 ", Patong,Da Mario,day phuket enough thai food decide go italian da mario good choice go order pizza pasa italian owner say able eat, Patong_Da Mario
rn468772492,"Reviewed March 20, 2017 ", Patong,Da Mario,visit restaurant twice holiday thailand tomato soup arrabiata rigatoni really nice one good outside italy partner take carbonara spaghetti think price bad comparing, Patong_Da Mario
rn467755947,"Reviewed March 16, 2017 ", Patong,Da Mario,come year ago great food time food terrible bland pizza dirty cutlery despite sign say italian cook pizza cook thai italian sight fact, Patong_Da Mario
rn460833950,"Reviewed February 17, 2017 ", Patong,Da Mario,branch da mario old branchthe pizza chef helpful wife vegetarian chef make nice thin vegetarian pizza love much also consume lovely one litre red wine, Patong_Da Mario
rn457345778,"Reviewed February 5, 2017 ", Patong,Da Mario,massage golden touch go eat da mario min walk good pizza go try, Patong_Da Mario
rn393953110,"Reviewed July 18, 2016 ", Patong,Da Mario,pizza take away sorry say take back due fact cheese little salami piece get refund speak owner extremely, Patong_Da Mario
rn393370036,"Reviewed July 16, 2016 ", Patong,Da Mario,busy italian restaurant despite fact surround area busy good service attentative italian owner brouchetta good arrabbiata spaghetti little disappointing sauce appear complimentary limoncello, Patong_Da Mario
rn390018028,"Reviewed July 7, 2016 ", Patong,Da Mario,eat number time always great food spaghetti bolognese favourite meal eat thousand place da marios spaghetti would top friendly staff price surround restaurant worth, Patong_Da Mario
rn381523193,"Reviewed June 10, 2016 ", Patong,Da Mario,whenever patong try eat local food finally give pasta craving go restaurant locate near patong resort hotel blow away quality food offer cheap tasty, Patong_Da Mario
rn380767576,"Reviewed June 8, 2016 ", Patong,Da Mario,obviously one place go one bangla road read several good review however terrible sauce seem come staright weak orange sausage cut, Patong_Da Mario
rn370862179,"Reviewed May 7, 2016 ", Patong,Da Mario,food good chase italian style cuisine pizza wood fire thin crispy lack little salt nice touch receive bread mild chilli oil free charge order orange juice pay b concentrate, Patong_Da Mario
rn368896700,"Reviewed April 30, 2016 ", Patong,Da Mario,nice restaurant rice shrimp three time week staff kind thoughtful would shrimp, Patong_Da Mario
rn365098107,"Reviewed April 18, 2016 ", Patong,Da Mario,great restaurant italian food use order spaghetti seafood favorite dish da mario never disappoint definitely recommend da mario restaurant italian food, Patong_Da Mario
rn360869505,"Reviewed April 2, 2016 ", Patong,Da Mario,good food price bad nice staffif want good italian food place go patong, Patong_Da Mario
rn360818090,"Reviewed April 1, 2016 ", Patong,Da Mario,excellent pizzeria italian food da marion exist many year phuket recommend locate heart patong, Patong_Da Mario
rn353966334,"Reviewed March 8, 2016 ", Patong,Da Mario,good quality italian food good pricing love chicken scallopini gnocchi napoli pizza amazing, Patong_Da Mario
rn346394868,"Reviewed February 9, 2016 ", Patong,Da Mario,thai food restaurant know wire thai food feel like thai food moment place attract sit especially walk busy crowd, Patong_Da Mario
rn346254268,"Reviewed February 9, 2016 ", Patong,Da Mario,today third time da mario bangla road love pizza absolutely amazing every time buffala mozzarella pizza without tomato sauce favourite cherry tomato anchovy personal choice could say, Patong_Da Mario
rn341033840,"Reviewed January 18, 2016 ", Patong,Da Mario,go da mario year great place break countless tom yum goong dish home make pizza pasta exceptional cold drink great service, Patong_Da Mario
rn334342644,"Reviewed December 21, 2015 ", Patong,Da Mario,nice eat europe thailand place nice air condition little hot inside, Patong_Da Mario
rn329663830,"Reviewed November 29, 2015 ", Patong,Da Mario,friend mine want eat italian food usually eat italian food abroad italian quality want try local food say one night food well prepared chef italian quality, Patong_Da Mario
rn325011493,"Reviewed November 7, 2015 ", Patong,Da Mario,time previous visit well late visit food service always good try, Patong_Da Mario
rn324970465,"Reviewed November 6, 2015 ", Patong,Da Mario,owner mario friendly man keen golfer give complimentary limoncello meal well one taste napoli say nthe drink make food, Patong_Da Mario
rn315926495,"Reviewed October 3, 2015 ", Patong,Da Mario,friendly waiter good food affordable small restaurant set alley street clean good selection food offer reasonable pricing, Patong_Da Mario
rn313531489,"Reviewed September 25, 2015 ", Patong,Da Mario,italian must say food good fresh tasty pizza great typical italian come almost dinner phuket definitely recommend special greeting go alberto manager really advise, Patong_Da Mario
rn294149777,"Reviewed July 30, 2015 ", Patong,Da Mario,honest pizza place great food hey da mario go several time years never bean disappoint pizza joint place real thing enjoy, Patong_Da Mario
rn291609439,"Reviewed July 22, 2015 ", Patong,Da Mario,several day child would eat anywhere else due stomache trouble everything try great real italien pizza thin crispy homemade lasagna linguini spagetti bolognese fresh tomatosaus lovely big steak lot fry, Patong_Da Mario
rn291032735,"Reviewed July 21, 2015 ", Patong,Da Mario,time different kind main course taste quality good really friendly staff complimenti, Patong_Da Mario
rn288738824,"Reviewed July 13, 2015 ", Patong,Da Mario,crave italian feed dine italian restaurant walking distance hotel centara karon resort food really fresh offer wood fire pizza delicious along homemade pasta order fettucine carbonara taste like, Patong_Da Mario
rn283029566,"Reviewed June 25, 2015 ", Patong,Da Mario,since first visit year ago restaurant always one attraction bring back full traditional italian menu enhance fresh ingredient influence thai cuisine complementary thai menu benefit equally, Patong_Da Mario
rn281394658,"Reviewed June 19, 2015 ", Patong,Da Mario,mario patong classico must italian food phuket cuisine sardinia pizza really good wine ok pricy, Patong_Da Mario
rn261490202,"Reviewed March 24, 2015 ", Patong,Da Mario,near nice new market close river mario real piece italy patong great dine pleasant place good pizza cook real wood owen, Patong_Da Mario
rn240811662,"Reviewed November 21, 2014 ", Patong,Da Mario,really bad pizza stay away put kind cheap melt cheese instead mozzarella let say frozen pizza supermarket far superior salad good though, Patong_Da Mario
rn239018636,"Reviewed November 9, 2014 ", Patong,Da Mario,stop taste pizza good idea pizza poor quality ingredient taste nothing see italian taste afraid bad pizza taste phuket last week, Patong_Da Mario
rn220815729,"Reviewed August 10, 2014 ", Patong,Da Mario,think would try pizza early afternoon restaurant near market pizza decent although like taste salami service average get go pay, Patong_Da Mario
rn216193167,"Reviewed July 19, 2014 ", Patong,Da Mario,husband half italian absolutely love place fussy woodfire pizza superb husband gnocchi daughter spaghetti totally love meal staff friendly already make plan come back week, Patong_Da Mario
rn215130448,"Reviewed July 13, 2014 ", Patong,Da Mario,like typical italian rest fresh pasta good pizza finish creamy limoncello make italy, Patong_Da Mario
rn207038005,"Reviewed May 25, 2014 ", Patong,Da Mario,nice lovely italian food nice staff recommend shrimp cocktail pizza near patong walking street close patong resort hotel always get meal really love restaurant, Patong_Da Mario
rn206807839,"Reviewed May 23, 2014 ", Patong,Da Mario,tourist trap lazy waitress think work high class place third rate pizzajoint ask one waitress salami pizzas pepperoni answer pepperoni want, Patong_Da Mario
rn203947682,"Reviewed May 4, 2014 ", Patong,Da Mario,want start say everybody free live life choose selfs mr mario example call boss treat staff like little slave arrogant end rude mostly, Patong_Da Mario
rn198906180,"Reviewed March 27, 2014 ", Patong,Da Mario,patong beach want taste something different must eat restaurant italian cusine something really peculiar become sardynia make food atsmosphere really amazing, Patong_Da Mario
rn172746255,"Reviewed August 17, 2013 ", Patong,Da Mario,one good pizza thailand chef make dough scratch pizza oven make short work delicious place lack effective marketing presence large life italian owner, Patong_Da Mario
rn169522283,"Reviewed July 28, 2013 ", Patong,Da Mario,funky place big enough people two aside friend service thai time mean slow lay back food bad little pricy quality, Patong_Da Mario
rn165259228,"Reviewed June 25, 2013 ", Patong,Da Mario,gosh da mario delicious eat probably time week thailand food well price tasty come super quick beer reasonable also boy like even da mario super nice, Patong_Da Mario
rn156566932,"Reviewed April 4, 2013 ", Patong,Da Mario,like atmosphere envoirment staff restaurant food ok price high patong find lot well place low price, Patong_Da Mario
rn151164590,"Reviewed February 1, 2013 ", Patong,Da Mario,wood oven pizza good italian rice locate busy bar street patong enjoy free performance street meal interesting recommend, Patong_Da Mario
rn148700504,"Reviewed January 3, 2013 ", Patong,Da Mario,cheap turist trap italian chef idea italian food pizza pasta appetizer terrible low quality ingredient, Patong_Da Mario
rn145955069,"Reviewed November 22, 2012 ", Patong,Da Mario,lot italian restaurant patong go twice roma decide try another place da mario suprise get menu price highthe waiter friendly friendly bring, Patong_Da Mario
rn138858780,"Reviewed August 30, 2012 ", Patong,Da Mario,eat twice italian restaurant stay eat several time different tripsit nice break thai food head da mario sandro manager friendly polite, Patong_Da Mario
rn138505490,"Reviewed August 27, 2012 ", Patong,Da Mario,aware many italian restaurant patong dont mix da mauro da mario review dining one review restaurant case good experience try pizza choce, Patong_Da Mario
rn137031940,"Reviewed August 12, 2012 ", Patong,Da Mario,could fault vongole perfect however beef carpaccio runny water beef freeze pizza pink meat topping yike tiramisu good though coffee authentically dark strong service spotty staff, Patong_Da Mario
